"Name","DefenseValue","BuildingClass","BuildTimeD","BuildTimeH","BuildTimeM","BuildTimeS","BuildCost","TownHallLevel","MaxStoredResource","UnlockProtoAtLevel","PrototypeCost","HousingSpace","ProducesResource","ResourcePerHour","ResourceMax","UnitProduction","UpgradesUnits","Hitpoints","RegenTime","AttackRange","AttackRate","Damage","MinAttackRange","DamageRadius","AttackSpread","BoostTimeMs","SpeedBoost","ArmorBoost","DamageBoost","CombatSetupTimeMs","CombatTeardownTimeMs","CombatTeardownDelayMs","ProtectedOutsideCombat","ExportNameSetup","SetupEffect","TurretAngleSetup","ExportNameTeardown","TeardownEffect","TurretAngleTeardown","ExportNameProtected","AmplifierRange","AmplifierDamage","HQShieldPercentage","LaserDistance","CreatesArtifacts","ArtifactType","ArtifactCapacity","PrototypeCapacity","ArtifactStorageCapacity","DeepseaDepth","StartingEnergy","EnergyGain","CanNotMove","ExplorableRegions","ReloadTime","ShotsBeforeReload","ResourceProtectionPercent","DamageOverFiveSeconds","XpGain","StunTimeMS","TID","InfoTID","SubtitleTID","SWF","ExportName","ExportNameTop","ExportNameNpc","ExportNameConstruction","BarrelType","ModelName","TextureName","EnemyTextureName","MeshName","ShadowModelName","ShadowMeshName","ShadowTextureName","Width","Height","Passable","ExportNameBuildAnim","DestroyEffect","ShatterEffect","AttackEffect","AttackEffect2","AttackEffect3","TurretX","HitEffect","HitEffect2","Projectile","ExportNameDamaged","ExportNameBase","ExportNameBaseIce","ExportNameBaseFire","ExportNameBaseCoop","ExportNameBaseCrab","PickUpEffect","PlacingEffect","DefenderCharacter","DefenderCount","DefenderZ","MissEffect","VillagerProbability","BuildingReadyEffect","ProjSkewing","ProjYScaling","ProjXOffset","RandomFrame","PrisonerCharacter","PrisonerCount","PrisonerLevel","ExportNameDestruct","DestructDelayMs","DestructRadius","DestructDamage","DestructSpeedBoost","DestructDamageBoost","DestructBoostDurationMs","DestructEffect","SpawnCharacter","Invisible","TroopPresets","AntiAirAttacks","TauntRange","Push","PanicDurationMs","AttackMovingOnly","IsHeroBoat"
,187,,0,22,0,0,"1920000,1870000,1470000",19,,,,,,,,,,7500,19,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,61,,,,,,"flame_thrower_lvl15",,,,,,,,,,,,,,,,,,"Flamethrower Attack3","Flamethrower Attack Solid",,,,,,"flamethrower_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,207,,1,0,0,0,"2140000,2140000,2130000",20,,,,,,,,,,8200,20,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,64,,,,,,"flame_thrower_lvl15",,,,,,,,,,,,,,,,,,"Flamethrower Attack3","Flamethrower Attack Solid",,,,,,"flamethrower_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,229,,1,4,0,0,"2260000,2270000,2260000",20,,,,,,,,,,8900,20,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,67,,,,,,"flame_thrower_lvl15",,,,,,,,,,,,,,,,,,"Flamethrower Attack3","Flamethrower Attack Solid",,,,,,"flamethrower_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,252,,1,6,0,0,"2370000,2790000,2580000",21,,,,,,,,,,9600,21,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,69,,,,,,"flame_thrower_lvl18",,,,,,,,,,,,,,,,,,"Flamethrower Attack3","Flamethrower Attack Solid",,,,,,"flamethrower_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,277,,1,8,0,0,"2710000,3190000,2950000",22,,,,,,,,,,10560,21,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,71,,,,,,"flame_thrower_lvl19",,,,,,,,,,,,,,,,,,"Flamethrower Attack3","Flamethrower Attack Solid",,,,,,"flamethrower_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Command Center",,"Command Center",,,1,0,"10,10,10",1,,,,,,,,,,9000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_BUILDING_COMMAND_CENTER","TID_BUILDING_COMMAND_CENTER_INFO",,"sc/in-game.sc","command_center_lvl1",,"command_center_lvl1_BG","command_center_lvl1",,,,,,,,,4,4,,"gen_construction_4","Empire HQ Destroyed",,,,,,,,,"gen_destroyed_4","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,120,,,,,,,,,,,,,,,,,,,,,
,,,,,10,0,"120,110,85",2,,,,,,,,,,9900,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl2",,"command_center_lvl2_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0,0,"1000,920,1080",3,,,,,,,,,,10800,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl2",,"command_center_lvl2_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,0,0,"4100,4700,4400",4,,,,,,,,,,12600,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl2",,"command_center_lvl2_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,0,0,"8800,8200,7700",5,,,,,,,,,,14400,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl2",,"command_center_lvl2_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,0,0,"15000,14000,16000",6,,,,,,,,,,16200,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl6",,"command_center_lvl6_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_C","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,0,0,"27000,30000,28000",7,,,,,,,,,,18000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl6",,"command_center_lvl6_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_C","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,0,0,"61000,57000,53000",8,,,,,,,,,,20700,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl6",,"command_center_lvl6_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_C","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,12,0,0,"120000,120000,130000",9,,,,,,,,,,23400,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"command_center_lvl9",,"command_center_lvl9_BG",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,14,0,0,"140000,160000,150000",10,,,,,,,,,,26100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,16,0,0,"220000,200000,190000",11,,,,,,,,,,29700,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,18,0,0,"280000,270000,300000",12,,,,,,,,,,34200,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,0,0,"380000,430000,410000",13,,,,,,,,,,38700,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,22,0,0,"620000,580000,550000",14,,,,,,,,,,45000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,1,0,0,0,"830000,780000,890000",15,,,,,,,,,,54000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,1,6,0,0,"1100000,1300000,1200000",16,,,,,,,,,,67500,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,1,12,0,0,"1800000,1700000,1600000",17,,,,,,,,,,81000,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,1,18,0,0,"2500000,2400000,2700000",18,,,,,,,,,,99000,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,2,0,0,0,"3600000,4100000,3800000",19,,,,,,,,,,117000,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,3,0,0,0,"5400000,5100000,4800000",20,,,,,,,,,,135000,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,3,2,0,0,"5600000,5600000,5600000",21,,,,,,,,,,153000,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,3,4,0,0,"5600000,5600000,5600000",22,,,,,,,,,,168300,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_4_M","reef_b_base_comand","reef_b_base_comand_ice","reef_b_base_comand","reef_b_base_comand","reef_b_base_comand",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Cannon",60,"Defense",0,2,0,0,"11600,2030,0",6,,,,,,,,,,2000,11,1000,3000,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,"TID_BUILDING_CANNON","TID_BASIC_TURRET_INFO","TID_BASIC_TURRET_SUBTITLE","sc/defenses.sc","basic_cannon_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter","Cannon Attack",,,,"Cannon Hit",,"Cannonball","cannon_destroyed_1","reef_b_base_mortar","reef_b_base_mortar_ice","reef_b_base_mortar","reef_b_base_mortar_coop","reef_b_base_mortar_coop","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,65,,0,2,15,0,"13200,2320,0",6,,,,,,,,,,2180,12,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,"basic_cannon_lvl2",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_1","reef_b_base_mortar","reef_b_base_mortar_ice","reef_b_base_mortar","reef_b_base_mortar_coop","reef_b_base_mortar_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,71,,0,2,45,0,"19600,3900,0",7,,,,,,,,,,2370,12,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,"basic_cannon_lvl3",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_1","reef_b_base_mortar","reef_b_base_mortar_ice","reef_b_base_mortar","reef_b_base_mortar_coop","reef_b_base_mortar_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,77,,0,3,30,0,"32000,7100,0",8,,,,,,,,,,2600,13,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,"basic_cannon_lvl4",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_1","reef_b_base_mortar","reef_b_base_mortar_ice","reef_b_base_mortar","reef_b_base_mortar_coop","reef_b_base_mortar_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,84,,0,4,0,0,"50000,12000,3200",9,,,,,,,,,,2800,13,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,"basic_cannon_lvl5",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_1","reef_b_base_mortar","reef_b_base_mortar_ice","reef_b_base_mortar","reef_b_base_mortar_coop","reef_b_base_mortar_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,92,,0,5,0,0,"79000,19800,6400",10,,,,,,,,,,3000,14,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,"basic_cannon_lvl6",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_2","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,100,,0,6,0,0,"107000,39000,11200",11,,,,,,,,,,3300,14,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,"basic_cannon_lvl6",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_2","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,109,,0,7,0,0,"161000,76000,19800",12,,,,,,,,,,3600,15,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,"basic_cannon_lvl6",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_2","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,119,,0,8,0,0,"227000,136000,39000",13,,,,,,,,,,3900,15,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,"basic_cannon_lvl6",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_2","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,129,,0,9,0,0,"314000,274000,76000",14,,,,,,,,,,4300,16,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,"basic_cannon_lvl10",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_2","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,141,,0,10,0,0,"540000,410000,149000",15,,,,,,,,,,4600,16,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,"basic_cannon_lvl11",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,153,,0,12,0,0,"610000,460000,168000",15,,,,,,,,,,5100,17,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,"basic_cannon_lvl12",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,167,,0,14,0,0,"850000,760000,330000",16,,,,,,,,,,5500,17,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,"basic_cannon_lvl13",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_3","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,182,,0,16,0,0,"950000,850000,370000",16,,,,,,,,,,6000,18,,,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,"basic_cannon_lvl14",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_4","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,198,,0,18,0,0,"1350000,1110000,700000",17,,,,,,,,,,6500,18,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,"basic_cannon_lvl15",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_4","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,216,,0,20,0,0,"1480000,1220000,770000",17,,,,,,,,,,7100,19,,,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,"basic_cannon_lvl16",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,235,,0,22,0,0,"1810000,1650000,1080000",18,,,,,,,,,,7700,19,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,"basic_cannon_lvl16",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,256,,1,0,0,0,"1970000,1800000,1180000",18,,,,,,,,,,8400,20,,,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,"basic_cannon_lvl16",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,278,,1,4,0,0,"2220000,2160000,1700000",19,,,,,,,,,,9100,20,,,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,"basic_cannon_lvl19",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,303,,1,8,0,0,"2470000,2470000,2460000",20,,,,,,,,,,9900,21,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,"basic_cannon_lvl19",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,333,,1,10,0,0,"2750000,2990000,3230000",21,,,,,,,,,,10800,21,,,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,"basic_cannon_lvl21",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,366,,1,12,0,0,"3130000,3400000,3670000",22,,,,,,,,,,11880,21,,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,"basic_cannon_lvl22",,,,,,,,,,,,,,,,,,"Cannon Attack",,,,,,,"cannon_destroyed_5","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Tutorial HQ",,"Town Hall",,,0,1,"20,20,20",,"0,10000000,10000000,10000000,10000000",,,,,,,,,2000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_BUILDING_PALACE","TID_PALACE_INFO","TID_PALACE_SUBTITLE","sc/in-game.sc","townhall_lvl1",,"headquarters_enemy_lvl1","gen_build_5",,,,,,,,,5,5,,"gen_construction_5","Empire HQ Destroyed",,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,,,2,0,370530315,,"0,10000000,10000000,10000000,10000000",,,,,,,,,4000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_lvl2",,"headquarters_enemy_lvl2",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,30,0,800750700,,"0,10000000,10000000,10000000,10000000",,,,,,,,,6000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_lvl3",,"headquarters_enemy_lvl3",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,0,0,"2260,2120,2420",,"0,10000000,10000000,10000000,10000000",,,,,,,,,14000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_lvl3",,"headquarters_enemy_lvl3",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,0,0,"7000,8000,7500",,"0,10000000,10000000,10000000,10000000",,,,,,,,,16000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_lvl3",,"headquarters_enemy_lvl3",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,0,0,"2260,2120,2421",,"0,10000000,10000000,10000000,10000000",,,,,,,,,18000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_lvl3",,"headquarters_enemy_lvl3",,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
